dispenser,bottle,time,vibration-index
red,1384,1718712258,101.73666526058551
red,1385,1718712262,96.53199300603806
red,1386,1718712266,99.29325625389559
red,1387,1718712270,99.61230935523423
red,1388,1718712274,96.43900799767074
red,1389,1718712278,100.12002687913272
red,1390,1718712282,104.36329713503203
red,1391,1718712286,105.22794777782235
red,1392,1718712290,100.51439571419986
red,1393,1718712294,94.22039516898086
red,1394,1718712298,1.3757930467249295
red,1395,1718712302,-0.6470145268962142
red,1,1718712496,99.57355877170909
red,2,1718712500,94.40951771185951
red,3,1718712504,91.22432228151831
red,4,1718712508,93.24683264286845
red,5,1718712512,93.92415839384915
red,6,1718712516,92.85026444314119
red,7,1718712520,102.04384448774323
red,8,1718712524,90.52742265727609
red,9,1718712528,96.87098440087958
red,10,1718712532,104.52339435943448
red,11,1718712536,99.66111670653952
red,12,1718712540,96.32166260840562
red,13,1718712544,97.28824542666915
red,14,1718712548,92.49667216117284
red,15,1718712552,98.7974322900088
red,16,1718712556,100.90237981118796
red,17,1718712560,96.62806115137793
red,18,1718712564,94.95730698219609
red,19,1718712568,98.8112799783568
red,20,1718712572,103.20748367872385
red,21,1718712576,95.72676431766187
red,22,1718712580,97.57039144968616
red,23,1718712584,99.87650371287839
red,24,1718712588,101.6141348939311
red,25,1718712592,97.81137849763063
red,26,1718712596,97.0350379824596
red,27,1718712600,95.60162781771028
red,28,1718712604,98.23822918520034
red,29,1718712608,95.65359995772462
red,30,1718712612,98.39122360868704
red,31,1718712616,95.46550025678191
red,32,1718712620,97.54632402303895
red,33,1718712624,101.38524085625836
red,34,1718712628,94.26663218009871
red,35,1718712632,99.8193693549738
red,36,1718712636,97.09011122241711
red,37,1718712640,97.1569943655592
red,38,1718712644,97.91729278371889
red,39,1718712648,101.6186809524762
red,40,1718712652,100.67484342719496
red,41,1718712656,94.82351302727892
red,42,1718712660,91.64690049789235
red,43,1718712664,99.62614147531662
red,44,1718712668,101.05095097908723
red,45,1718712672,94.81611436869238
red,46,1718712676,97.44429606564957
red,47,1718712680,106.04241724273204
red,48,1718712684,94.6598521889564
red,49,1718712688,96.77646900303348
red,50,1718712692,98.98174989937559
red,51,1718712696,95.95500195993831
red,52,1718712700,96.33031722602283
red,53,1718712704,103.25289589308649
red,54,1718712708,100.0940832335321
red,55,1718712712,102.81651599110057
red,56,1718712716,100.92109286932445
red,57,1718712720,102.51463497717
red,58,1718712724,97.85780749120372
red,59,1718712728,102.10604785801539
red,60,1718712732,102.12940279681492
red,61,1718712736,104.25661696808346
red,62,1718712740,102.24185028358707
red,63,1718712744,103.84400474607021
red,64,1718712748,102.70401910516307
red,65,1718712752,102.89369420031798
red,66,1718712756,101.11077251919549
red,67,1718712760,99.21096710185647
red,68,1718712764,101.81954923822981
red,69,1718712768,101.06051176690781
red,70,1718712772,102.55379847331214
red,71,1718712776,99.76589918393327
red,72,1718712780,93.16002401628998
red,73,1718712784,102.74849214204544
red,74,1718712788,99.25555064462958
red,75,1718712792,97.36411576409309
red,76,1718712796,96.45824094253341
red,77,1718712800,95.9995907245652
red,78,1718712804,99.62424831144779
red,79,1718712808,106.38742874912928
red,80,1718712812,100.23009483012184
red,81,1718712816,-0.29401725319772964
red,82,1718712820,0.36588172073255976
red,83,1718712824,-0.8299892798245523
red,84,1718712828,-0.26144598468910374
red,85,1718712832,-0.811071043824839
red,86,1718712836,2.3515269695071055
red,87,1718712840,3.487615012302477
red,88,1718712844,-0.12335831851227397
red,89,1718712848,-0.014090187873925686
red,90,1718712852,-0.5774763377882834
red,91,1718712856,1.8485423948970805
red,92,1718712860,2.28211606736577
red,93,1718712864,-0.8376820944950225
red,94,1718712868,0.913710005392943
red,95,1718712872,2.8058285552380937
red,96,1718712876,0.9958548290281541
red,97,1718712880,1.8503332100006205
red,98,1718712884,0.1325900971207119
red,99,1718712888,4.115244540972689
red,100,1718712892,5.048769004594064
red,101,1718712896,-0.005103144784968094
red,102,1718712900,2.9219729086525064
red,103,1718712904,2.058001486227397
red,104,1718712908,1.0290959462296456
red,105,1718712912,-1.0837713101786974
red,106,1718712916,-0.37799824872253396
red,107,1718712920,0.7165908233491578
red,108,1718712924,0.3461739067688612
red,109,1718712928,4.636701345598546
red,110,1718712932,1.6176202974220715
red,111,1718712936,4.430109394628616
red,112,1718712940,0.1255978733905252
red,113,1718712944,0.7258459162676374
red,114,1718712948,2.800483622419307
red,115,1718712952,2.046459741950855
red,116,1718712956,-0.14711112702951112
red,117,1718712960,-0.442529896348411
red,118,1718712964,2.180431609851162
red,119,1718712968,1.5153054992353887
red,120,1718712972,1.8397900560778027
red,121,1718712976,96.83360798896074
red,122,1718712980,97.33899407922422
red,123,1718712984,98.0265611086574
red,124,1718712988,99.89436838525731
red,125,1718712992,107.34244012706557
red,126,1718712996,99.9968876834219
red,127,1718713000,93.85855980743794
red,128,1718713004,102.37213406120773
red,129,1718713008,95.57794104625206
red,130,1718713012,98.20302758542229
red,131,1718713016,93.120957146901
red,132,1718713020,93.60860059817468
red,133,1718713024,94.83018882541603
red,134,1718713028,102.10416222228953
red,135,1718713032,92.32531850654576
red,136,1718713036,94.37971657158992
red,137,1718713040,94.47643349208842
red,138,1718713044,96.67047646847962
red,139,1718713048,103.95337411396852
red,140,1718713052,95.21042300990473
red,141,1718713056,92.50389594440716
red,142,1718713060,103.60300823210301
red,143,1718713064,98.90940504019491
red,144,1718713068,102.10197013533408
red,145,1718713072,91.89722939048343
red,146,1718713076,99.46271703155405
red,147,1718713080,99.2071489093468
red,148,1718713084,99.92474592558786
red,149,1718713088,97.51068983548615
red,150,1718713092,103.71644100575018
red,151,1718713096,101.63190464930308
red,152,1718713100,105.95695521640368
red,153,1718713104,99.02738827151757
red,154,1718713108,102.1806229742341
red,155,1718713112,94.09777040240866
red,156,1718713116,102.54803261051343
red,157,1718713120,101.52637484329206
red,158,1718713124,99.5860957308182
red,159,1718713128,97.26080429599644
red,160,1718713132,103.97218721656718
red,161,1718713136,103.95042663255997
red,162,1718713140,107.90049577506235
red,163,1718713144,104.92474997418162
red,164,1718713148,100.91381167700939
red,165,1718713152,105.01529998376334
red,166,1718713156,102.63570706080236
red,167,1718713160,90.36576732594074
red,168,1718713164,95.01012097414092
red,169,1718713168,98.01820212070697
red,170,1718713172,98.23661232871868
red,171,1718713176,97.18371447242214
red,172,1718713180,98.20331936977614
red,173,1718713184,103.17506487412994
red,174,1718713188,98.05581592844393
red,175,1718713192,102.91729381952386
red,176,1718713196,103.15846525383606
red,177,1718713200,101.89793445978574
red,178,1718713204,103.68233050266653
red,179,1718713208,99.36594753019412
red,180,1718713212,102.82195747495105
red,181,1718713216,96.8315059611297
red,182,1718713220,102.89791275141776
red,183,1718713224,97.56592093351755
red,184,1718713228,105.98766376947417
red,185,1718713232,102.20052614235473
red,186,1718713236,105.54448370765074
red,187,1718713240,95.68486655032183
red,188,1718713244,104.11920834415115
red,189,1718713248,110.57406686653584
red,190,1718713252,105.94530775883838
red,191,1718713256,99.06257522251933
red,192,1718713260,97.67849583608026
red,193,1718713264,95.2840779698851
red,194,1718713268,100.52385516587447
red,195,1718713272,103.10476640481872
red,196,1718713276,102.96516724316294
red,197,1718713280,99.7046494010242
red,198,1718713284,102.0773678499523
red,199,1718713288,101.62238940957565
red,200,1718713292,2.716574481422434
red,201,1718713296,0.12245563137748405
red,202,1718713300,1.6367711313786941
red,203,1718713304,-0.040216794726013916
red,204,1718713308,4.988339116090174
red,205,1718713312,0.457165448656518
red,206,1718713316,2.1305905229180624
red,207,1718713320,2.4803207134349847
red,208,1718713324,5.47969206615263
red,209,1718713328,1.0484633872280469
red,210,1718713332,-0.6338198094018708
red,211,1718713336,100.57545448448118
red,212,1718713340,98.97789853003638
red,213,1718713344,95.35184126526704
red,214,1718713348,100.67152727199672
red,215,1718713352,101.062232665089
red,216,1718713356,100.61488802531225
red,217,1718713360,95.52290571406041
red,218,1718713364,97.47866342158899
red,219,1718713368,100.43835303864743
red,220,1718713372,102.34391528577741
red,221,1718713376,99.69957112245731
red,222,1718713380,99.00585456728678
red,223,1718713384,95.89574112026277
red,224,1718713388,91.73856192516931
red,225,1718713392,101.41912499939276
red,226,1718713396,104.26689394622397
red,227,1718713400,100.86623696234379
red,228,1718713404,93.55187808385841
red,229,1718713408,103.21579649955
red,230,1718713412,101.41502119487883
red,231,1718713416,100.60758635764361
red,232,1718713420,91.86942695596
red,233,1718713424,100.5836388405632
red,234,1718713428,97.26129275047728
red,235,1718713432,101.20109954897359
red,236,1718713436,105.87709529044385
red,237,1718713440,99.42026272580328
red,238,1718713444,105.98188674517148
red,239,1718713448,96.53680678019978
red,240,1718713452,93.10436483430638
red,241,1718713456,97.86767670345962
red,242,1718713460,100.36385658884736
red,243,1718713464,94.84667416051698
red,244,1718713468,97.34612324355338
red,245,1718713472,99.00418358455775
red,246,1718713476,99.89986394573484
red,247,1718713480,100.5271288854499
red,248,1718713484,104.73918253594492
red,249,1718713488,100.47422178769109
red,250,1718713492,100.90498763467525
red,251,1718713496,102.73374198908482
red,252,1718713500,97.69377026510347
red,253,1718713504,99.32985060070307
red,254,1718713508,102.42884266569703
red,255,1718713512,102.4952377948307
red,256,1718713516,93.09559773096163
red,257,1718713520,104.05942448093317
red,258,1718713524,97.93429287629418
red,259,1718713528,100.59902954268742
red,260,1718713532,98.9074823557098
red,261,1718713536,105.35369168628958
red,262,1718713540,100.82619816750135
red,263,1718713544,98.42328685427118
red,264,1718713548,100.43179933379716
red,265,1718713552,103.46496035405258
red,266,1718713556,94.74363204293468
red,267,1718713560,97.17962341254322
red,268,1718713564,102.46072991940592
red,269,1718713568,107.48657345455626
red,270,1718713572,100.64197222569703
red,271,1718713576,100.23422906077462
red,272,1718713580,102.06375610937154
red,273,1718713584,104.62991912996907
red,274,1718713588,102.95462520683823
red,275,1718713592,103.49910808917096
red,276,1718713596,98.8264056984217
red,277,1718713600,105.1487105733126
red,278,1718713604,100.49013248179303
red,279,1718713608,103.14912437464574
red,280,1718713612,102.79337993123754
red,281,1718713616,106.4259052323963
red,282,1718713620,101.03008785448614
red,283,1718713624,109.3603368455256
red,284,1718713628,101.7372382110568
red,285,1718713632,97.4498705754525
red,286,1718713636,103.51712283324319
red,287,1718713640,103.46960825649992
red,288,1718713644,102.77257565358549
red,289,1718713648,96.07181110461785
red,290,1718713652,2.2776861623227944
red,291,1718713656,2.019690296955062
red,292,1718713660,1.0582323940873195
red,293,1718713664,1.0921310955255237
red,294,1718713668,1.9978926157037478
red,295,1718713672,8.6222208562031
red,296,1718713676,3.810986028880208
red,297,1718713680,0.4467253546464107
red,298,1718713684,3.4943144843314187
red,299,1718713688,1.9100472849460814
red,300,1718713692,2.914713157738916
red,301,1718713696,0.49393075091064986
red,302,1718713700,2.101685642921801
red,303,1718713704,-1.2990524336258318
red,304,1718713708,2.2696371790710756
red,305,1718713712,2.8559877401054763
red,306,1718713716,3.909510341828927
red,307,1718713720,2.8366848767722033
red,308,1718713724,2.738454455607048
red,309,1718713728,6.740483546827349
red,310,1718713732,4.500581829941247
red,311,1718713736,3.205875547616273
red,312,1718713740,2.5558147304047765
red,313,1718713744,2.77517176801841
red,314,1718713748,2.0751044998835866
red,315,1718713752,4.812222251574227
red,316,1718713756,5.143425460615433
red,317,1718713760,5.652552266102674
red,318,1718713764,6.919621608687663
red,319,1718713768,-0.22999552761881858
red,320,1718713772,4.514965567116029
red,321,1718713776,2.803311691525728
red,322,1718713780,7.271391855312103
red,323,1718713784,5.991114673571332
red,324,1718713788,4.708381720589017
red,325,1718713792,1.2833382850404647
red,326,1718713796,2.345522479327677
red,327,1718713800,3.0970027354863205
red,328,1718713804,5.0622785091280065
red,329,1718713808,2.0767288283161847
red,330,1718713812,1.1540811627638519
red,331,1718713816,4.609485230190053
red,332,1718713820,4.616945791053205
red,333,1718713824,-1.1274520568497124
red,334,1718713828,100.49538841288438
red,335,1718713832,102.82219605207574
red,336,1718713836,100.15501029378784
red,337,1718713840,96.14416622059721
red,338,1718713844,97.93606062786732
red,339,1718713848,102.75285629673783
red,340,1718713852,100.50371526180189
red,341,1718713856,105.84141121651666
red,342,1718713860,103.30942151165921
red,343,1718713864,109.40381329741321
red,344,1718713868,100.07793966962473
red,345,1718713872,91.11544763387998
red,346,1718713876,101.80768162081121
red,347,1718713880,110.0497968782683
